access,access_bool,open_data,open_materials,preregistration,year,url
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
Full Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/2
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/10
Open Access,1,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,1,0,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,1,1,0,2017,https://journals.sagepub.com/toc/pssa/28/10
Open Access,1,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/10
No Access,0,0,0,0,2017,https://journals.sagepub.com/toc/pssa/28/10
Open Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/6
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
Full Access,1,0,0,0,2012,https://journals.sagepub.com/toc/pssa/23/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/11
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
Open Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
Open Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
Full Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/10
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/7
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
Open Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
Open Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/8
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
Open Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
Open Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
Open Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
Full Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/4
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/11
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/11
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/11
No Access,0,1,1,0,2016,https://journals.sagepub.com/toc/pssa/27/11
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/11
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/11
Open Access,1,1,0,0,2016,https://journals.sagepub.com/toc/pssa/27/11
No Access,0,1,1,0,2016,https://journals.sagepub.com/toc/pssa/27/11
No Access,0,0,1,0,2016,https://journals.sagepub.com/toc/pssa/27/11
No Access,0,1,1,0,2016,https://journals.sagepub.com/toc/pssa/27/11
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/11
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/11
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
No Access,0,1,1,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,0,1,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,1,1,1,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,1,1,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,0,1,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,1,1,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,1,1,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/10
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/10
Open Access,1,1,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
Open Access,1,1,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
No Access,0,1,1,0,2016,https://journals.sagepub.com/toc/pssa/27/12
No Access,0,1,1,0,2016,https://journals.sagepub.com/toc/pssa/27/12
Open Access,1,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
Open Access,1,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
Open Access,1,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
No Access,0,1,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
No Access,0,1,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
No Access,0,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
Full Access,1,0,0,0,2016,https://journals.sagepub.com/toc/pssa/27/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
Open Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/5
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
Free Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/5
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/9
Free Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
Free Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
